,1,2,3,4,5,6,7,8,9
0,0.003607220217374627,0.0034975854501580663,0.00338087877325996,0.0032670481202875514,0.003146816875716021,0.0030207437287054916,0.002915353752584919,0.0027953627573222535,0.0026866661285299505
1,0.003688621329610251,0.0036274364141271995,0.003577060848534551,0.0035173264784292223,0.003438863554506846,0.003400126274377998,0.0033521570625848415,0.0032952438960366474,0.0032297194841469498
2,0.005307006511771375,0.005191875478645742,0.005079544263675678,0.004956353134176846,0.004823220185284461,0.004693816945433455,0.004555539057861897,0.004397283484824338,0.004255862432507199
3,0.003607220217374627,0.003547097109409217,0.0034877464824658038,0.0034194543092080074,0.0033521570625848415,0.0032670481202875514,0.0031834789220068797,0.0031013947439121493,0.0030118688103461105
4,0.0032576876437611295,0.003192690078768121,0.0031376966484984643,0.003065375897991568,0.0030118688103461105,0.0029502172658828997,0.0028807513916506997,0.0028123146794112076,0.002753253134953896
